0.100000	0.000000	4.870902
0.100000	0.150000	4.870572
0.100000	0.300000	4.869677
0.100000	0.450000	4.868488
0.100000	0.600000	4.867388
0.100000	0.750000	4.866800
0.100000	0.900000	4.867116
0.100000	1.050000	4.868652
0.100000	1.200000	4.871619
0.100000	1.350000	4.876120
0.100000	1.500000	4.882165
0.100000	1.650000	4.889685
0.100000	1.800000	4.898559
0.100000	1.950000	4.908627
0.100000	2.100000	4.919711
0.100000	2.250000	4.931627
0.100000	2.400000	4.944196
0.100000	2.550000	4.957249
0.100000	2.700000	4.970630
0.100000	2.850000	4.984201
0.100000	3.000000	4.997843
0.100000	3.150000	5.011453
0.100000	3.300000	5.024943
0.100000	3.450000	5.038244
0.100000	3.600000	5.051296
0.100000	3.750000	5.064055
0.100000	3.900000	5.076485
0.100000	4.050000	5.088561
0.100000	4.200000	5.100264
0.100000	4.350000	5.111582
0.100000	4.500000	5.122510
0.100000	4.650000	5.133045
0.100000	4.800000	5.143189
0.100000	4.950000	5.152946
0.100000	5.100000	5.162323
0.100000	5.250000	5.171329
0.100000	5.400000	5.179973
0.100000	5.550000	5.188267
0.100000	5.700000	5.196221
0.100000	5.850000	5.203848
0.200000	0.000000	4.866984
0.200000	0.150000	4.866258
0.200000	0.300000	4.864246
0.200000	0.450000	4.861405
0.200000	0.600000	4.858380
0.200000	0.750000	4.855869
0.200000	0.900000	4.854510
0.200000	1.050000	4.854793
0.200000	1.200000	4.857033
0.200000	1.350000	4.861365
0.200000	1.500000	4.867777
0.200000	1.650000	4.876141
0.200000	1.800000	4.886252
0.200000	1.950000	4.897863
0.200000	2.100000	4.910711
0.200000	2.250000	4.924533
0.200000	2.400000	4.939080
0.200000	2.550000	4.954128
0.200000	2.700000	4.969476
0.200000	2.850000	4.984952
0.200000	3.000000	5.000412
0.200000	3.150000	5.015735
0.200000	3.300000	5.030825
0.200000	3.450000	5.045603
0.200000	3.600000	5.060011
0.200000	3.750000	5.074004
0.200000	3.900000	5.087551
0.200000	4.050000	5.100630
0.200000	4.200000	5.113230
0.200000	4.350000	5.125345
0.200000	4.500000	5.136975
0.200000	4.650000	5.148125
0.200000	4.800000	5.158804
0.200000	4.950000	5.169023
0.200000	5.100000	5.178795
0.200000	5.250000	5.188134
0.200000	5.400000	5.197056
0.200000	5.550000	5.205577
0.200000	5.700000	5.213714
0.200000	5.850000	5.221481
0.300000	0.000000	4.864541
0.300000	0.150000	4.863394
0.300000	0.300000	4.860189
0.300000	0.450000	4.855576
0.300000	0.600000	4.850469
0.300000	0.750000	4.845853
0.300000	0.900000	4.842618
0.300000	1.050000	4.841441
0.300000	1.200000	4.842745
0.300000	1.350000	4.846704
0.300000	1.500000	4.853286
0.300000	1.650000	4.862304
0.300000	1.800000	4.873475
0.300000	1.950000	4.886463
0.300000	2.100000	4.900917
0.300000	2.250000	4.916496
0.300000	2.400000	4.932882
0.300000	2.550000	4.949793
0.300000	2.700000	4.966984
0.300000	2.850000	4.984248
0.300000	3.000000	5.001416
0.300000	3.150000	5.018349
0.300000	3.300000	5.034941
0.300000	3.450000	5.051107
0.300000	3.600000	5.066787
0.300000	3.750000	5.081938
0.300000	3.900000	5.096530
0.300000	4.050000	5.110549
0.300000	4.200000	5.123987
0.300000	4.350000	5.136845
0.300000	4.500000	5.149130
0.300000	4.650000	5.160854
0.300000	4.800000	5.172032
0.300000	4.950000	5.182681
0.300000	5.100000	5.192820
0.300000	5.250000	5.202469
0.300000	5.400000	5.211650
0.300000	5.550000	5.220384
0.300000	5.700000	5.228690
0.300000	5.850000	5.236590
0.400000	0.000000	4.862770
0.400000	0.150000	4.861185
0.400000	0.300000	4.856736
0.400000	0.450000	4.850272
0.400000	0.600000	4.842979
0.400000	0.750000	4.836138
0.400000	0.900000	4.830895
0.400000	1.050000	4.828122
0.400000	1.200000	4.828357
0.400000	1.350000	4.831814
0.400000	1.500000	4.838445
0.400000	1.650000	4.848007
0.400000	1.800000	4.860137
0.400000	1.950000	4.874411
0.400000	2.100000	4.890390
0.400000	2.250000	4.907652
0.400000	2.400000	4.925810
0.400000	2.550000	4.944524
0.400000	2.700000	4.963503
0.400000	2.850000	4.982506
0.400000	3.000000	5.001335
0.400000	3.150000	5.019837
0.400000	3.300000	5.037892
0.400000	3.450000	5.055411
0.400000	3.600000	5.072332
0.400000	3.750000	5.088610
0.400000	3.900000	5.104222
0.400000	4.050000	5.119156
0.400000	4.200000	5.133410
0.400000	4.350000	5.146992
0.400000	4.500000	5.159915
0.400000	4.650000	5.172198
0.400000	4.800000	5.183862
0.400000	4.950000	5.194930
0.400000	5.100000	5.205428
0.400000	5.250000	5.215381
0.400000	5.400000	5.224815
0.400000	5.550000	5.233757
0.400000	5.700000	5.242232
0.400000	5.850000	5.250263
