1.944000	0.268120	0.364000
1.526000	0.616621	0.342000
1.520000	0.621993	0.420000
1.400000	0.719243	0.482000
1.050000	0.848327	0.280000
0.978000	0.846012	0.379000
0.860000	0.824724	0.400000
0.727000	0.779165	0.296000
0.610000	0.724606	0.436000
0.590000	0.714213	0.481000
0.560000	0.698131	0.482000
0.520000	0.675858	0.488000
0.440000	0.628959	0.413000
0.370000	0.585984	0.403100
0.320000	0.554540	0.384000
0.250000	0.509911	0.351200
0.180000	0.465052	0.360000
0.170000	0.458653	0.510000
0.150000	0.445876	0.490000
0.100000	0.414117	0.370000
0.067000	0.393356	0.423000
0.020000	0.364160	0.314000
