0.000010	0.000010	0.000000	0.000010	100.000000	100.000000	1.000000	1.000000	1.000000	4.857143	300000.000000
0.000110	0.000015	0.000000	0.000015	13.576683	19.885288	1.493435	2.187382	1.493437	4.763572	200879.384713
0.000210	0.000015	0.000000	0.000015	7.125676	10.455742	1.496392	2.195706	1.496394	4.762821	200482.445161
0.000310	0.000015	0.000000	0.000015	4.829022	7.088419	1.496997	2.197410	1.496998	4.762667	200401.460528
0.000410	0.000015	0.000000	0.000015	3.651747	5.361046	1.497216	2.198029	1.497218	4.762612	200372.064695
0.000510	0.000015	0.000000	0.000015	2.935922	4.310434	1.497320	2.198321	1.497322	4.762585	200358.191116
0.000610	0.000015	0.000000	0.000015	2.454716	3.604069	1.497377	2.198482	1.497379	4.762571	200350.562357
0.000710	0.000015	0.000000	0.000015	2.109031	3.096591	1.497412	2.198580	1.497413	4.762562	200345.923738
0.000810	0.000015	0.000000	0.000015	1.848684	2.714375	1.497434	2.198644	1.497436	4.762556	200342.894607
0.000910	0.000015	0.000000	0.000015	1.645549	2.416140	1.497450	2.198688	1.497452	4.762552	200340.808120
0.001010	0.000015	0.000000	0.000015	0.990100	2.176950	1.000001	2.198719	1.000001	4.762550	200339.310161
0.001110	0.000015	0.000000	0.000015	0.900906	1.980849	1.000006	2.198743	1.000006	4.762547	200338.198533
0.001210	0.000015	0.000000	0.000015	0.826455	1.817157	1.000010	2.198760	1.000010	4.762546	200337.350966
0.001310	0.000015	0.000000	0.000015	0.763369	1.678454	1.000014	2.198774	1.000014	4.762545	200336.689996
0.001410	0.000015	0.000000	0.000015	0.709231	1.559422	1.000016	2.198785	1.000016	4.762544	200336.164612
0.001510	0.000015	0.000000	0.000015	0.662264	1.456155	1.000018	2.198794	1.000018	4.762543	200335.740116
0.001610	0.000015	0.000000	0.000015	0.621131	1.365715	1.000020	2.198802	1.000020	4.762542	200335.392238
0.001710	0.000015	0.000000	0.000015	0.584808	1.285852	1.000022	2.198808	1.000022	4.762542	200335.103590
0.001810	0.000015	0.000000	0.000015	0.552499	1.214814	1.000023	2.198813	1.000023	4.762541	200334.861451
0.001910	0.000015	0.000000	0.000015	0.523573	1.151213	1.000024	2.198817	1.000024	4.762541	200334.656340
0.002010	0.000015	0.000000	0.000015	0.497525	1.093941	1.000025	2.198821	1.000025	4.762540	200334.481076
0.002110	0.000015	0.000000	0.000015	0.473946	1.042097	1.000026	2.198824	1.000026	4.762540	200334.330137
0.002210	0.000015	0.000000	0.000015	0.452501	0.994944	1.000026	2.198827	1.000026	4.762540	200334.199220
0.002310	0.000015	0.000000	0.000015	0.432912	0.951874	1.000027	2.198829	1.000027	4.762540	200334.084935
0.002410	0.000015	0.000000	0.000015	0.414949	0.912378	1.000027	2.198831	1.000027	4.762539	200333.984579
0.002510	0.000015	0.000000	0.000015	0.398417	0.876029	1.000028	2.198833	1.000028	4.762539	200333.895978
0.002610	0.000015	0.000000	0.000015	0.383153	0.842465	1.000028	2.198835	1.000028	4.762539	200333.817365
0.002710	0.000015	0.000000	0.000015	0.369014	0.811379	1.000028	2.198836	1.000028	4.762539	200333.747292
0.002810	0.000015	0.000000	0.000015	0.355882	0.782505	1.000029	2.198838	1.000029	4.762539	200333.684568
0.002910	0.000015	0.000000	0.000015	0.343653	0.755615	1.000029	2.198839	1.000029	4.762539	200333.628197
0.003010	0.000015	0.000000	0.000015	0.332236	0.730512	1.000029	2.198840	1.000029	4.762539	200333.577352
0.003110	0.000015	0.000000	0.000015	0.321553	0.707023	1.000029	2.198841	1.000029	4.762539	200333.531332
0.003210	0.000015	0.000000	0.000015	0.311536	0.684997	1.000030	2.198842	1.000030	4.762539	200333.489545
0.003310	0.000015	0.000000	0.000015	0.302124	0.664303	1.000030	2.198843	1.000030	4.762538	200333.451489
0.003410	0.000015	0.000000	0.000015	0.293264	0.644822	1.000030	2.198843	1.000030	4.762538	200333.416731
0.003510	0.000015	0.000000	0.000015	0.284909	0.626451	1.000030	2.198844	1.000030	4.762538	200333.384902
0.003610	0.000015	0.000000	0.000015	0.277017	0.609098	1.000030	2.198845	1.000030	4.762538	200333.355681
0.003710	0.000015	0.000000	0.000015	0.269550	0.592681	1.000030	2.198845	1.000030	4.762538	200333.328790
0.003810	0.000015	0.000000	0.000015	0.262475	0.577125	1.000031	2.198846	1.000031	4.762538	200333.303990
0.003910	0.000015	0.000000	0.000015	0.255762	0.562365	1.000031	2.198846	1.000031	4.762538	200333.281067
0.004010	0.000015	0.000000	0.000015	0.249384	0.548341	1.000031	2.198847	1.000031	4.762538	200333.259839
0.004110	0.000015	0.000000	0.000015	0.243317	0.534999	1.000031	2.198847	1.000031	4.762538	200333.240140
0.004210	0.000015	0.000000	0.000015	0.237537	0.522292	1.000031	2.198847	1.000031	4.762538	200333.221829
0.004310	0.000015	0.000000	0.000015	0.232026	0.510173	1.000031	2.198848	1.000031	4.762538	200333.204778
0.004410	0.000015	0.000000	0.000015	0.226764	0.498605	1.000031	2.198848	1.000031	4.762538	200333.188873
0.004510	0.000015	0.000000	0.000015	0.221736	0.487550	1.000031	2.198848	1.000031	4.762538	200333.174014
0.004610	0.000015	0.000000	0.000015	0.216927	0.476974	1.000031	2.198849	1.000031	4.762538	200333.160112
0.004710	0.000015	0.000000	0.000015	0.212321	0.466847	1.000031	2.198849	1.000031	4.762538	200333.147086
0.004810	0.000015	0.000000	0.000015	0.207907	0.457141	1.000031	2.198849	1.000031	4.762538	200333.134864
0.004910	0.000015	0.000000	0.000015	0.203672	0.447831	1.000032	2.198849	1.000032	4.762538	200333.123381
0.005010	0.000015	0.000000	0.000015	0.199607	0.438892	1.000032	2.198850	1.000032	4.762538	200333.112579
0.005110	0.000015	0.000000	0.000015	0.195701	0.430303	1.000032	2.198850	1.000032	4.762538	200333.102405
0.005210	0.000015	0.000000	0.000015	0.191945	0.422044	1.000032	2.198850	1.000032	4.762538	200333.092811
0.005310	0.000015	0.000000	0.000015	0.188330	0.414096	1.000032	2.198850	1.000032	4.762538	200333.083754
0.005410	0.000015	0.000000	0.000015	0.184849	0.406442	1.000032	2.198850	1.000032	4.762538	200333.075194
0.005510	0.000015	0.000000	0.000015	0.181494	0.399065	1.000032	2.198851	1.000032	4.762538	200333.067096
0.005610	0.000015	0.000000	0.000015	0.178259	0.391952	1.000032	2.198851	1.000032	4.762538	200333.059428
0.005710	0.000015	0.000000	0.000015	0.175137	0.385088	1.000032	2.198851	1.000032	4.762538	200333.052159
0.005810	0.000015	0.000000	0.000015	0.172123	0.378460	1.000032	2.198851	1.000032	4.762538	200333.045262
0.005910	0.000015	0.000000	0.000015	0.169210	0.372056	1.000032	2.198851	1.000032	4.762538	200333.038712
0.006010	0.000015	0.000000	0.000015	0.166395	0.365865	1.000032	2.198851	1.000032	4.762538	200333.032486
0.006110	0.000015	0.000000	0.000015	0.163671	0.359877	1.000032	2.198852	1.000032	4.762538	200333.026563
0.006210	0.000015	0.000000	0.000015	0.161036	0.354082	1.000032	2.198852	1.000032	4.762538	200333.020925
0.006310	0.000015	0.000000	0.000015	0.158484	0.348471	1.000032	2.198852	1.000032	4.762538	200333.015552
0.006410	0.000015	0.000000	0.000015	0.156011	0.343035	1.000032	2.198852	1.000032	4.762538	200333.010429
0.006510	0.000015	0.000000	0.000015	0.153615	0.337765	1.000032	2.198852	1.000032	4.762538	200333.005540
0.006610	0.000015	0.000000	0.000015	0.151291	0.332655	1.000032	2.198852	1.000032	4.762538	200333.000871
0.006710	0.000015	0.000000	0.000015	0.149036	0.327698	1.000032	2.198852	1.000032	4.762538	200332.996409
0.006810	0.000015	0.000000	0.000015	0.146848	0.322886	1.000032	2.198852	1.000032	4.762538	200332.992143
0.006910	0.000015	0.000000	0.000015	0.144722	0.318213	1.000032	2.198852	1.000032	4.762538	200332.988060
0.007010	0.000015	0.000000	0.000015	0.142658	0.313674	1.000032	2.198852	1.000032	4.762538	200332.984151
0.007110	0.000015	0.000000	0.000015	0.140652	0.309262	1.000032	2.198852	1.000032	4.762538	200332.980406
0.007210	0.000015	0.000000	0.000015	0.138701	0.304973	1.000032	2.198853	1.000032	4.762538	200332.976815
0.007310	0.000015	0.000000	0.000015	0.136803	0.300801	1.000032	2.198853	1.000032	4.762538	200332.973371
0.007410	0.000015	0.000000	0.000015	0.134957	0.296741	1.000032	2.198853	1.000032	4.762538	200332.970065
0.007510	0.000015	0.000000	0.000015	0.133160	0.292790	1.000032	2.198853	1.000032	4.762538	200332.966890
0.007610	0.000015	0.000000	0.000015	0.131410	0.288943	1.000032	2.198853	1.000032	4.762538	200332.963840
0.007710	0.000015	0.000000	0.000015	0.129706	0.285195	1.000032	2.198853	1.000032	4.762537	200332.960908
0.007810	0.000015	0.000000	0.000015	0.128045	0.281543	1.000032	2.198853	1.000032	4.762537	200332.958087
0.007910	0.000015	0.000000	0.000015	0.126426	0.277984	1.000032	2.198853	1.000032	4.762537	200332.955373
0.008010	0.000015	0.000000	0.000015	0.124848	0.274513	1.000032	2.198853	1.000032	4.762537	200332.952760
0.008110	0.000015	0.000000	0.000015	0.123309	0.271129	1.000032	2.198853	1.000032	4.762537	200332.950243
0.008210	0.000015	0.000000	0.000015	0.121807	0.267826	1.000032	2.198853	1.000032	4.762537	200332.947818
0.008310	0.000015	0.000000	0.000015	0.120341	0.264603	1.000032	2.198853	1.000032	4.762537	200332.945479
0.008410	0.000015	0.000000	0.000015	0.118910	0.261457	1.000032	2.198853	1.000032	4.762537	200332.943223
0.008510	0.000015	0.000000	0.000015	0.117513	0.258385	1.000032	2.198853	1.000032	4.762537	200332.941047
0.008610	0.000015	0.000000	0.000015	0.116148	0.255384	1.000032	2.198853	1.000032	4.762537	200332.938945
0.008710	0.000015	0.000000	0.000015	0.114814	0.252452	1.000032	2.198853	1.000032	4.762537	200332.936916
0.008810	0.000015	0.000000	0.000015	0.113511	0.249586	1.000032	2.198853	1.000032	4.762537	200332.934956
0.008910	0.000015	0.000000	0.000015	0.112237	0.246785	1.000032	2.198853	1.000032	4.762537	200332.933061
0.009010	0.000015	0.000000	0.000015	0.110991	0.244046	1.000032	2.198854	1.000032	4.762537	200332.931229
0.009110	0.000015	0.000000	0.000015	0.109773	0.241367	1.000032	2.198854	1.000032	4.762537	200332.929456
0.009210	0.000015	0.000000	0.000015	0.108581	0.238746	1.000033	2.198854	1.000033	4.762537	200332.927742
0.009310	0.000015	0.000000	0.000015	0.107415	0.236182	1.000033	2.198854	1.000033	4.762537	200332.926082
0.009410	0.000015	0.000000	0.000015	0.106273	0.233672	1.000033	2.198854	1.000033	4.762537	200332.924475
0.009510	0.000015	0.000000	0.000015	0.105156	0.231215	1.000033	2.198854	1.000033	4.762537	200332.922918
0.009610	0.000015	0.000000	0.000015	0.104062	0.228809	1.000033	2.198854	1.000033	4.762537	200332.921410
0.009710	0.000015	0.000000	0.000015	0.102990	0.226452	1.000033	2.198854	1.000033	4.762537	200332.919947
0.009810	0.000015	0.000000	0.000015	0.101940	0.224144	1.000033	2.198854	1.000033	4.762537	200332.918530
0.009910	0.000015	0.000000	0.000015	0.100911	0.221882	1.000033	2.198854	1.000033	4.762537	200332.917155
0.010010	0.000015	0.000000	0.000015	0.099903	0.219666	1.000033	2.198854	1.000033	4.762537	200332.915821
0.010110	0.000015	0.000000	0.000015	0.098915	0.217493	1.000033	2.198854	1.000033	4.762537	200332.914527
0.010210	0.000015	0.000000	0.000015	0.097946	0.215363	1.000033	2.198854	1.000033	4.762537	200332.913270
0.010310	0.000015	0.000000	0.000015	0.096996	0.213274	1.000033	2.198854	1.000033	4.762537	200332.912050
0.010410	0.000015	0.000000	0.000015	0.096065	0.211225	1.000033	2.198854	1.000033	4.762537	200332.910865
0.010510	0.000015	0.000000	0.000015	0.095151	0.209215	1.000033	2.198854	1.000033	4.762537	200332.909713
0.010610	0.000015	0.000000	0.000015	0.094254	0.207244	1.000033	2.198854	1.000033	4.762537	200332.908594
0.010710	0.000015	0.000000	0.000015	0.093374	0.205308	1.000033	2.198854	1.000033	4.762537	200332.907506
0.010810	0.000015	0.000000	0.000015	0.092510	0.203409	1.000033	2.198854	1.000033	4.762537	200332.906448
0.010910	0.000015	0.000000	0.000015	0.091662	0.201545	1.000033	2.198854	1.000033	4.762537	200332.905419
0.011010	0.000015	0.000000	0.000015	0.090829	0.199714	1.000033	2.198854	1.000033	4.762537	200332.904418
0.011110	0.000015	0.000000	0.000015	0.090012	0.197917	1.000033	2.198854	1.000033	4.762537	200332.903444
0.011210	0.000015	0.000000	0.000015	0.089209	0.196151	1.000033	2.198854	1.000033	4.762537	200332.902496
0.011310	0.000015	0.000000	0.000015	0.088420	0.194417	1.000033	2.198854	1.000033	4.762537	200332.901573
0.011410	0.000015	0.000000	0.000015	0.087645	0.192713	1.000033	2.198854	1.000033	4.762537	200332.900674
0.011510	0.000015	0.000000	0.000015	0.086884	0.191039	1.000033	2.198854	1.000033	4.762537	200332.899798
0.011610	0.000015	0.000000	0.000015	0.086135	0.189393	1.000033	2.198854	1.000033	4.762537	200332.898945
0.011710	0.000015	0.000000	0.000015	0.085400	0.187776	1.000033	2.198854	1.000033	4.762537	200332.898114
0.011810	0.000015	0.000000	0.000015	0.084677	0.186186	1.000033	2.198854	1.000033	4.762537	200332.897303
0.011910	0.000015	0.000000	0.000015	0.083966	0.184623	1.000033	2.198854	1.000033	4.762537	200332.896513
0.012010	0.000015	0.000000	0.000015	0.083267	0.183085	1.000033	2.198854	1.000033	4.762537	200332.895743
0.012110	0.000015	0.000000	0.000015	0.082579	0.181573	1.000033	2.198854	1.000033	4.762537	200332.894992
0.012210	0.000015	0.000000	0.000015	0.081903	0.180086	1.000033	2.198854	1.000033	4.762537	200332.894259
0.012310	0.000015	0.000000	0.000015	0.081237	0.178623	1.000033	2.198854	1.000033	4.762537	200332.893544
0.012410	0.000015	0.000000	0.000015	0.080583	0.177184	1.000033	2.198854	1.000033	4.762537	200332.892846
0.012510	0.000015	0.000000	0.000015	0.079939	0.175768	1.000033	2.198854	1.000033	4.762537	200332.892164
0.012610	0.000015	0.000000	0.000015	0.079305	0.174374	1.000033	2.198854	1.000033	4.762537	200332.891499
0.012710	0.000015	0.000000	0.000015	0.078681	0.173002	1.000033	2.198854	1.000033	4.762537	200332.890850
0.012810	0.000015	0.000000	0.000015	0.078067	0.171651	1.000033	2.198854	1.000033	4.762537	200332.890215
0.012910	0.000015	0.000000	0.000015	0.077462	0.170322	1.000033	2.198854	1.000033	4.762537	200332.889596
0.013010	0.000015	0.000000	0.000015	0.076866	0.169013	1.000033	2.198854	1.000033	4.762537	200332.888990
0.013110	0.000015	0.000000	0.000015	0.076280	0.167723	1.000033	2.198854	1.000033	4.762537	200332.888399
0.013210	0.000015	0.000000	0.000015	0.075703	0.166454	1.000033	2.198854	1.000033	4.762537	200332.887821
0.013310	0.000015	0.000000	0.000015	0.075134	0.165203	1.000033	2.198854	1.000033	4.762537	200332.887255
0.013410	0.000015	0.000000	0.000015	0.074574	0.163971	1.000033	2.198854	1.000033	4.762537	200332.886703
0.013510	0.000015	0.000000	0.000015	0.074022	0.162758	1.000033	2.198854	1.000033	4.762537	200332.886162
0.013610	0.000015	0.000000	0.000015	0.073478	0.161562	1.000033	2.198854	1.000033	4.762537	200332.885634
0.013710	0.000015	0.000000	0.000015	0.072942	0.160383	1.000033	2.198855	1.000033	4.762537	200332.885117
0.013810	0.000015	0.000000	0.000015	0.072414	0.159222	1.000033	2.198855	1.000033	4.762537	200332.884611
0.013910	0.000015	0.000000	0.000015	0.071893	0.158077	1.000033	2.198855	1.000033	4.762537	200332.884116
0.014010	0.000015	0.000000	0.000015	0.071380	0.156949	1.000033	2.198855	1.000033	4.762537	200332.883631
0.014110	0.000015	0.000000	0.000015	0.070874	0.155837	1.000033	2.198855	1.000033	4.762537	200332.883157
0.014210	0.000015	0.000000	0.000015	0.070375	0.154740	1.000033	2.198855	1.000033	4.762537	200332.882693
0.014310	0.000015	0.000000	0.000015	0.069883	0.153659	1.000033	2.198855	1.000033	4.762537	200332.882239
0.014410	0.000015	0.000000	0.000015	0.069399	0.152592	1.000033	2.198855	1.000033	4.762537	200332.881794
0.014510	0.000015	0.000000	0.000015	0.068920	0.151541	1.000033	2.198855	1.000033	4.762537	200332.881358
0.014610	0.000015	0.000000	0.000015	0.068449	0.150503	1.000033	2.198855	1.000033	4.762537	200332.880931
0.014710	0.000015	0.000000	0.000015	0.067983	0.149480	1.000033	2.198855	1.000033	4.762537	200332.880512
0.014810	0.000015	0.000000	0.000015	0.067524	0.148471	1.000033	2.198855	1.000033	4.762537	200332.880103
0.014910	0.000015	0.000000	0.000015	0.067071	0.147475	1.000033	2.198855	1.000033	4.762537	200332.879701
0.015010	0.000015	0.000000	0.000015	0.066624	0.146493	1.000033	2.198855	1.000033	4.762537	200332.879307
0.015110	0.000015	0.000000	0.000015	0.066184	0.145523	1.000033	2.198855	1.000033	4.762537	200332.878922
0.015210	0.000015	0.000000	0.000015	0.065748	0.144566	1.000033	2.198855	1.000033	4.762537	200332.878543
0.015310	0.000015	0.000000	0.000015	0.065319	0.143622	1.000033	2.198855	1.000033	4.762537	200332.878172
0.015410	0.000015	0.000000	0.000015	0.064895	0.142690	1.000033	2.198855	1.000033	4.762537	200332.877809
0.015510	0.000015	0.000000	0.000015	0.064477	0.141770	1.000033	2.198855	1.000033	4.762537	200332.877452
0.015610	0.000015	0.000000	0.000015	0.064064	0.140862	1.000033	2.198855	1.000033	4.762537	200332.877102
0.015710	0.000015	0.000000	0.000015	0.063656	0.139965	1.000033	2.198855	1.000033	4.762537	200332.876759
0.015810	0.000015	0.000000	0.000015	0.063253	0.139080	1.000033	2.198855	1.000033	4.762537	200332.876422
0.015910	0.000015	0.000000	0.000015	0.062856	0.138206	1.000033	2.198855	1.000033	4.762537	200332.876092
0.016010	0.000015	0.000000	0.000015	0.062463	0.137343	1.000033	2.198855	1.000033	4.762537	200332.875768
0.016110	0.000015	0.000000	0.000015	0.062075	0.136490	1.000033	2.198855	1.000033	4.762537	200332.875450
0.016210	0.000015	0.000000	0.000015	0.061692	0.135648	1.000033	2.198855	1.000033	4.762537	200332.875138
0.016310	0.000015	0.000000	0.000015	0.061314	0.134816	1.000033	2.198855	1.000033	4.762537	200332.874831
0.016410	0.000015	0.000000	0.000015	0.060940	0.133995	1.000033	2.198855	1.000033	4.762537	200332.874530
0.016510	0.000015	0.000000	0.000015	0.060571	0.133183	1.000033	2.198855	1.000033	4.762537	200332.874235
0.016610	0.000015	0.000000	0.000015	0.060207	0.132381	1.000033	2.198855	1.000033	4.762537	200332.873944
0.016710	0.000015	0.000000	0.000015	0.059846	0.131589	1.000033	2.198855	1.000033	4.762537	200332.873659
0.016810	0.000015	0.000000	0.000015	0.059490	0.130806	1.000033	2.198855	1.000033	4.762537	200332.873379
0.016910	0.000015	0.000000	0.000015	0.059139	0.130033	1.000033	2.198855	1.000033	4.762537	200332.873104
0.017010	0.000015	0.000000	0.000015	0.058791	0.129268	1.000033	2.198855	1.000033	4.762537	200332.872834
0.017110	0.000015	0.000000	0.000015	0.058447	0.128513	1.000033	2.198855	1.000033	4.762537	200332.872569
0.017210	0.000015	0.000000	0.000015	0.058108	0.127766	1.000033	2.198855	1.000033	4.762537	200332.872308
0.017310	0.000015	0.000000	0.000015	0.057772	0.127028	1.000033	2.198855	1.000033	4.762537	200332.872052
0.017410	0.000015	0.000000	0.000015	0.057440	0.126298	1.000033	2.198855	1.000033	4.762537	200332.871800
0.017510	0.000015	0.000000	0.000015	0.057112	0.125577	1.000033	2.198855	1.000033	4.762537	200332.871552
0.017610	0.000015	0.000000	0.000015	0.056788	0.124864	1.000033	2.198855	1.000033	4.762537	200332.871309
