1.944000	0.689971	0.364000
1.526000	0.778069	0.342000
1.520000	0.777937	0.420000
1.400000	0.768209	0.482000
1.050000	0.677572	0.280000
0.978000	0.650537	0.379000
0.860000	0.602171	0.400000
0.727000	0.543308	0.296000
0.610000	0.489258	0.436000
0.590000	0.479904	0.481000
0.560000	0.465839	0.482000
0.520000	0.447054	0.488000
0.440000	0.409533	0.413000
0.370000	0.376965	0.403100
0.320000	0.353970	0.384000
0.250000	0.322296	0.351200
0.180000	0.291383	0.360000
0.170000	0.287039	0.510000
0.150000	0.278409	0.490000
0.100000	0.257194	0.370000
0.067000	0.243494	0.423000
0.020000	0.224430	0.314000
