1.944000	0.280745	0.364000
1.526000	0.400528	0.342000
1.520000	0.402883	0.420000
1.400000	0.453619	0.482000
1.050000	0.610355	0.280000
0.978000	0.634526	0.379000
0.860000	0.661132	0.400000
0.727000	0.668585	0.296000
0.610000	0.654852	0.436000
0.590000	0.650701	0.481000
0.560000	0.643546	0.482000
0.520000	0.632348	0.488000
0.440000	0.604730	0.413000
0.370000	0.575554	0.403100
0.320000	0.552297	0.384000
0.250000	0.516954	0.351200
0.180000	0.479063	0.360000
0.170000	0.473486	0.510000
0.150000	0.462231	0.490000
0.100000	0.433597	0.370000
0.067000	0.414407	0.423000
0.020000	0.386835	0.314000
