1.944000	0.629160	0.364000
1.526000	0.518027	0.342000
1.520000	0.516282	0.420000
1.400000	0.480861	0.482000
1.050000	0.375014	0.280000
0.978000	0.353362	0.379000
0.860000	0.318351	0.400000
0.727000	0.279897	0.296000
0.610000	0.247227	0.436000
0.590000	0.241768	0.481000
0.560000	0.233654	0.482000
0.520000	0.222980	0.488000
0.440000	0.202157	0.413000
0.370000	0.184549	0.403100
0.320000	0.172345	0.384000
0.250000	0.155809	0.351200
0.180000	0.139947	0.360000
0.170000	0.137738	0.510000
0.150000	0.133363	0.490000
0.100000	0.122684	0.370000
0.067000	0.115843	0.423000
0.020000	0.106390	0.314000
