1.944000	0.319327	0.364000
1.526000	0.360918	0.342000
1.520000	0.361566	0.420000
1.400000	0.374803	0.482000
1.050000	0.415492	0.280000
0.978000	0.423904	0.379000
0.860000	0.437267	0.400000
0.727000	0.451005	0.296000
0.610000	0.460957	0.436000
0.590000	0.462370	0.481000
0.560000	0.464297	0.482000
0.520000	0.466463	0.488000
0.440000	0.469158	0.413000
0.370000	0.469329	0.403100
0.320000	0.467941	0.384000
0.250000	0.463515	0.351200
0.180000	0.455760	0.360000
0.170000	0.454353	0.510000
0.150000	0.451302	0.490000
0.100000	0.442242	0.370000
0.067000	0.435093	0.423000
0.020000	0.423241	0.314000
