1.944000	0.323167	0.364000
1.526000	0.363690	0.342000
1.520000	0.364313	0.420000
1.400000	0.376980	0.482000
1.050000	0.414873	0.280000
0.978000	0.422435	0.379000
0.860000	0.434159	0.400000
0.727000	0.445683	0.296000
0.610000	0.453418	0.436000
0.590000	0.454436	0.481000
0.560000	0.455767	0.482000
0.520000	0.457137	0.488000
0.440000	0.458284	0.413000
0.370000	0.457228	0.403100
0.320000	0.455093	0.384000
0.250000	0.449885	0.351200
0.180000	0.441757	0.360000
0.170000	0.440336	0.510000
0.150000	0.437291	0.490000
0.100000	0.428441	0.370000
0.067000	0.421592	0.423000
0.020000	0.410398	0.314000
