1.999000	0.270343
1.890000	0.291924
1.780000	0.318126
1.650000	0.356130
1.550000	0.391295
1.450000	0.431690
1.350000	0.476436
1.230000	0.532834
1.190000	0.551389
1.150000	0.569405
1.080000	0.598839
1.001000	0.627387
0.999000	0.628031
0.890000	0.656063
0.780000	0.668593
0.650000	0.661614
0.550000	0.640921
0.450000	0.608536
0.350000	0.566473
0.230000	0.506355
0.190000	0.484604
0.150000	0.462231
0.080000	0.421989
0.001000	0.375648
