1.999000	0.314385
1.890000	0.324298
1.780000	0.334793
1.650000	0.347838
1.550000	0.358339
1.450000	0.369226
1.350000	0.380462
1.230000	0.394320
1.190000	0.399005
1.150000	0.403710
1.080000	0.411961
1.001000	0.421230
0.999000	0.421463
0.890000	0.433943
0.780000	0.445765
0.650000	0.457853
0.550000	0.464884
0.450000	0.468955
0.350000	0.468937
0.230000	0.461660
0.190000	0.457089
0.150000	0.451302
0.080000	0.438023
0.001000	0.417882
